Stock,09:30AM,10:00AM,11:00AM,12:00PM,01:00PM,02:00PM,03:00PM,04:00PM
CATB,6.012991803278688,6.012991803278688,6.012991803278688,6.012991803278688,6.012991803278688,6.007380952380952,6.007380952380952,6.007380952380952
CATM,28.214957791065775,28.214957791065775,28.200167037861917,28.200470243601604,28.210604934601665,28.210090531314933,28.210090531314933,28.210090531314933
CATS,11.68043431053203,11.806248775710088,11.861396176078257,11.861306666666666,11.914934426229507,11.947487855655796,11.968028169014085,11.987235561323816
CATY,37.32559169171905,37.3262578359226,37.327681227863046,37.3270813093981,37.32776215098242,37.328248449539565,37.32958726205302,37.32779871095687
CAW,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3
CB,132.443480613165,132.43519931418777,132.33455203308063,132.32145722713864,132.3116530554773,132.30294601889338,132.3312153465347,132.30880984796917
CBAN,15.42,15.42,15.42,15.42,15.42,15.42,15.42,15.42
CBAT,1.12,1.12,1.12,1.12,1.12,1.12,1.12,1.12
CBAY,8.727533039647577,8.722064777327935,8.712337662337662,8.709628918746,8.703105263157896,8.695600550964189,8.695600550964189,8.701496277915634
CBB,8.196873493975904,8.196873493975904,8.19637610619469,8.19713971880492,8.202840544871796,8.202970102281668,8.205779026217229,8.219684039087948
CBD,26.134216366158114,26.134216366158114,26.14088948787062,26.14088948787062,26.150285035629455,26.135392781316348,26.128157389635316,26.12709141274238
CBFV,24.119117647058825,24.119117647058825,24.119117647058825,24.119117647058825,24.119117647058825,24.119117647058825,24.119117647058825,24.119117647058825
CBH,8.85,8.85,8.85,8.85,8.85,8.842,8.842,8.842
CBIO,7.960731707317073,7.960731707317073,7.960731707317073,7.960731707317073,7.960731707317073,7.960731707317073,7.960731707317073,7.960731707317073
CBL,2.434988770353734,2.434988770353734,2.436584263689527,2.436584263689527,2.436584263689527,2.436251892983342,2.4409721322099807,2.4409721322099807
CBL-E,12.98,12.98,12.98,12.98,12.98,12.98,12.98,12.98
CBLK,15.33455690298507,15.337363387978138,15.340514600775979,15.33722650771388,15.328780758850606,15.332428358208949,15.328022471910106,15.32636885245901
CBM,44.37401541095891,44.37401541095891,44.37401541095891,44.241931486880475,44.22192334989355,44.22319915254238,44.21045514511874,44.212214885954396
CBMG,17.217290640394086,17.217290640394086,17.217290640394086,17.217290640394086,17.217290640394086,17.217290640394086,17.217290640394086,17.325749318801087
CBNK,11.477142857142857,11.477142857142857,11.477142857142857,11.477142857142857,11.477142857142857,11.477142857142857,11.477142857142857,11.477142857142857
CBOE,93.70014176245212,93.69507164404224,93.72684469200524,93.70274600246003,93.73734953376659,93.71646593518754,93.71878344270569,93.70234386480527
CBPO,78.41022653721683,78.41022653721683,78.41022653721683,78.51662068965517,78.6019597069597,78.60166058394161,78.60173041894353,78.60238181818181
CBPX,25.665,25.665,25.665,25.667318007662836,25.667318007662836,25.667318007662836,25.667318007662836,25.667318007662836
CBRE,45.172276286353465,45.172276286353465,45.17560265577119,45.15984496124031,45.15910222557525,45.15910222557525,45.1573173391494,45.1573173391494
CBRL,166.78809560327193,166.81740029182873,166.83607374768084,166.84045140300933,166.84045140300933,166.77145503536542,166.73254065664312,166.8012543352601
CBS,49.21410225048924,49.22576871657755,49.21611706689538,49.21139217284958,49.21976818695816,49.24552827632916,49.30250362004055,49.302433155080216
CBSH,60.89538547486034,60.907267297162775,60.90627412172193,60.89709595959597,60.89226004922069,60.892153184837845,60.90172088142709,60.89911437908499
CBSHP,25.78,25.78,25.78,25.78,25.78,25.78,25.78,25.78
CBT,47.433908427339084,47.433908427339084,47.44426229508196,47.45445633802817,47.469952,47.44267762203964,47.44267762203964,47.4447582575395
CBTX,31.728461538461538,31.728461538461538,31.727999999999998,31.73012048192771,31.73012048192771,31.849019607843136,31.877075098814228,31.877075098814228
CBU,60.41402359108781,60.41402359108781,60.42398609501738,60.421495327102804,60.40258783204799,60.40258783204799,60.42840873634947,60.42840873634947
CBZ,19.6,19.6,19.6,19.6,19.6,19.6,19.6,19.6
CC,35.881356691253956,35.881356691253956,35.86603495233772,35.87149383765406,35.87056897584348,35.882472984942424,35.87726385442514,35.89008083959722
CCB,15.31,15.31,15.31,15.31,15.31,15.31,15.31,15.31
CCBG,23.82090460526316,23.82090460526316,23.82090460526316,23.82090460526316,23.82090460526316,23.820573770491805,23.820573770491805,23.820130505709628
CCC,10.403003003003004,10.403003003003004,10.392202068147144,10.392202068147144,10.392202068147144,10.392832138689782,10.392832138689782,10.392832138689782
CCCL,1.8372181343460716,1.8377463482494782,1.8369159081057649,1.8369159081057649,1.8420655926352127,1.8419326307866013,1.8419326307866013,1.8419326307866013
CCD,19.29780346820809,19.29780346820809,19.29780346820809,19.29780346820809,19.3389010989011,19.33030100334448,19.33030100334448,19.33030100334448
CCEP,46.16560285505125,46.163363876115774,46.159962610899875,46.15787033034888,46.15510736468501,46.14265269461078,46.14136076947335,46.14121124691812
CCF,96.47529999999999,96.47529999999999,96.47402985074626,96.47402985074626,96.40651315789474,96.376608040201,96.29897590361446,96.25352542372882
CCI,115.57532527437573,115.5728933771724,115.5868969938738,115.57751512706739,115.57613240004747,115.57644831460674,115.59410467751907,115.60754483096522
CCJ,11.973335947302383,11.971185493119265,11.975607812901567,11.975648766700925,11.963318121104185,11.970396160914845,11.968561764705882,11.96679865771812
CCK,49.51801421404682,49.43613064767416,49.44867423453447,49.45152901094363,49.45547667156502,49.46841253388614,49.47773256549803,49.477545250280855
CCL,57.22869862372437,57.21331958393113,57.20892300033189,57.203604954367655,57.19374381528312,57.20245119952317,57.21619261143086,57.18694104560623
CCLP,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6
CCMP,101.11679977502811,101.05443377148634,101.09363751051303,101.09228799328295,101.09597925311203,101.09597925311203,101.12983105679368,101.12983105679368
CCNE,25.685641025641026,25.685641025641026,25.685641025641026,25.59525179856115,25.59525179856115,25.600624999999997,25.600624999999997,25.600624999999997
CCOI,47.12594529085873,47.129832306639294,47.138171044202444,47.091688877498726,47.091688877498726,47.07347502401537,47.07065673520772,47.05788218507949
CCRN,9.425211726384365,9.425211726384365,9.425211726384365,9.424870129870131,9.419079754601226,9.419079754601226,9.419079754601226,9.419079754601226
CCS,21.96023076923077,21.96023076923077,21.88653409090909,22.000217391304346,21.990599999999997,21.941444444444443,21.934800613496932,21.93460244648318
CCU,27.15911111111111,27.15911111111111,27.183491329479764,27.164995305164318,27.16456652360515,27.19366552901024,27.19366552901024,27.205571884984025
CCXI,11.846366396761132,11.846366396761132,11.88380570409982,11.88380570409982,11.951308623298033,11.951308623298033,11.883116548615583,11.875668481548699
CDAY,39.92180952380952,39.917522935779814,39.98482476336659,40.00360860513533,40.00360860513533,40.00360860513533,40.001492199864344,39.99204555506413
CDE,5.008338246131172,5.009493401923507,5.008481967213115,5.017801682303461,5.017801682303461,5.01551218759642,5.015845684394072,5.014781306951315
CDEV,13.251723141319514,13.256467717717713,13.24941558441558,13.25151241721854,13.251323810926223,13.255415030846882,13.251909204758919,13.255982261373232
CDK,49.298507471941484,49.32140873493977,49.23677307007438,49.20369846227776,49.19193595902828,49.17890242352343,49.15142549747315,49.16983435097241
CDLX,17.138759553204,17.13895417156287,17.13895417156287,17.153995560488347,17.223979223125564,17.239391052195526,17.215295176385887,17.235645945945947
CDMO,3.7081881533101044,3.7081881533101044,3.711937716262976,3.716076696165192,3.716076696165192,3.716419919246299,3.716419919246299,3.716419919246299
CDNA,26.588081513458604,26.597885621729375,26.6127688919796,26.609932183908043,26.600524732620322,26.608127821091507,26.608109743589743,26.636259620799702
CDNS,47.13869869296032,47.10586823065116,47.110071428571416,47.10951658291456,47.11703222748814,47.13122751226603,47.1245613887957,47.12559273124317
CDR,3.492405063291139,3.492405063291139,3.492405063291139,3.492405063291139,3.492405063291139,3.492405063291139,3.492405063291139,3.492405063291139
CDR-B,24.83,24.83,24.83,24.83,24.77625,24.77625,24.77625,24.77625
CDR-C,19.63,19.63,19.63,19.63,19.63,19.63,19.63,19.63
CDTX,2.84,2.84,2.84,2.84,2.84,2.84,2.84,2.84
CDW,82.36602560195064,82.36786319612592,82.37125422501208,82.37352034120735,82.38210070892411,82.3909734954165,82.38570900900902,82.39016081363006
CDXS,17.602545103092783,17.60673618940248,17.60717367256637,17.60709944751381,17.608256929637523,17.61036943319838,17.61036943319838,17.61036943319838
CDZI,10.161851851851853,10.161851851851853,10.18032722513089,10.18032722513089,10.18032722513089,10.18032722513089,10.17931592039801,10.17931592039801
CE,97.1753389674812,97.12772587268996,97.14970166286277,97.15866748353504,97.12949479940569,97.12077910488748,97.14358398316628,97.16937359297617
CECO,12.70114464692483,12.70114464692483,12.690669050051072,12.705822731128073,12.701600806451612,12.703114583333333,12.709346978557505,12.709346978557505
CEF,12.9275,12.9275,12.917,12.917,12.917,12.917,12.891666666666667,12.891666666666667
CEFL,13.694150197628458,13.694150197628458,13.694150197628458,13.693241650294695,13.693241650294695,13.693241650294695,13.693241650294695,13.693241650294695
CEI,0.45555207715133533,0.45555207715133533,0.45555207715133533,0.45555207715133533,0.45555207715133533,0.4571732558139535,0.4571732558139535,0.45949912109375
CEIX,35.1194700686948,35.1194700686948,35.1194700686948,35.1194700686948,35.122198391420916,35.122198391420916,35.16507399577167,35.16401823281908
CELG,87.77455394339894,87.77362676178274,87.77716773573796,87.77286518656824,87.7743772324895,87.77073258804906,87.76148521890694,87.76046484640142
CELGZ,0.8999,0.8999,0.8999,0.8999,0.8999,0.8999,0.8999,0.8999
CELH,3.79,3.79,3.79,3.79,3.79,3.79,3.79,3.79
CEM,12.17,12.17,12.192727272727273,12.192727272727273,12.192727272727273,12.192727272727273,12.192727272727273,12.192727272727273
CEMI,6.975,6.975,6.975,6.973333333333333,6.973333333333333,6.973333333333333,6.973333333333333,6.973333333333333
CEN,8.222907530981887,8.222907530981887,8.222907530981887,8.222907530981887,8.222907530981887,8.222907530981887,8.222907530981887,8.222907530981887
CENT,39.01279467680608,39.01279467680608,39.01279467680608,39.01992606284658,39.097281249999995,39.097281249999995,39.097281249999995,39.06386486486486
CENTA,35.252446958981615,35.252446958981615,35.252446958981615,35.226418400876234,35.26450441609421,35.26008396305625,35.21913780918727,35.21913780918727
CENX,8.831272138964579,8.835229269851414,8.83366679899431,8.83484623799684,8.837122465163704,8.83587487886293,8.83814227599875,8.836341064677635
CEO,164.6136666666667,164.6136666666667,164.6136666666667,164.46026113671275,164.46026113671275,164.38545905707198,164.34620320855618,164.345901814301
CEQP,32.38,32.38,32.38,32.76333333333334,32.76333333333334,32.76333333333334,32.76217247097845,32.76217247097845
CERC,5.104,5.104,5.102857142857143,5.1025,5.1025,5.1025,5.1025,5.1025
CERN,54.54636527254028,54.54522439851943,54.544420360788706,54.55120989917506,54.549969131991595,54.548747793468664,54.5520792283489,54.55166293991835
CERS,5.713502994011976,5.713502994011976,5.70463133640553,5.710327102803738,5.712653958944282,5.709890656063619,5.696161247511614,5.6942456246228135
CET,26.110933333333335,26.110933333333335,26.110933333333335,26.110933333333335,26.077589285714286,26.077589285714286,26.065533333333335,26.065533333333335
CETV,3.0313256955810144,3.032545710267229,3.032545710267229,3.032545710267229,3.032545710267229,3.032545710267229,3.032545710267229,3.032545710267229
CETX,0.7476,0.7476,0.7476,0.7476,0.7476,0.7476,0.7476,0.7476
CEVA,27.935750708215295,27.935750708215295,27.935750708215295,27.936638418079095,27.936638418079095,27.94691256830601,27.94691256830601,27.94691256830601
CF,42.671646825396834,42.671646825396834,42.676215753424664,42.68632279042271,42.70657815494115,42.6739058039962,42.661224660397075,42.66461488128622
CFBI,10.66,10.66,10.66,10.66,10.66,10.66,10.66,10.677142857142858
CFFAU,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08
CFFI,49.88930693069307,49.88930693069307,49.91493087557603,49.91493087557603,49.91493087557603,49.91493087557603,49.91493087557603,49.91493087557603
CFFN,13.178461538461539,13.178461538461539,13.1275,13.1275,13.1275,13.083478260869564,13.083478260869564,13.08090909090909
CFG,34.7641437142078,34.75798163951383,34.7541995412844,34.7541995412844,34.71116023096355,34.71933625446283,34.71883457479826,34.71653672486454
CFG-D,25.45,25.45,25.45,25.45,25.45,25.45,25.45,25.45
CFR,99.72930020993701,99.7389802631579,99.78062841530054,99.78603402445508,99.77367209971237,99.74564218116268,99.73583961889638,99.74699131747828
CFRX,0.5031473118279569,0.5031473118279569,0.5046486338797814,0.5046486338797814,0.5089848650762612,0.5089848650762612,0.5089848650762612,0.5051546555979358
CFX,24.852201997422686,24.858950381679396,24.86123225440091,24.860833569605898,24.875256849315072,24.883505759858224,24.874141188959666,24.87880458624128
CG,17.71964664310954,17.71964664310954,17.71964664310954,17.71964664310954,17.71964664310954,17.762355605889013,17.762355605889013,17.762355605889013
CGBD,14.819555035128808,14.819555035128808,14.802380952380952,14.802380952380952,14.801340549542049,14.794319754035357,14.778366643694005,14.777182462927144
CGC,48.487888188976385,48.41498422481474,48.421233314532806,48.40704099821747,48.40043642134496,48.422188902855076,48.439739990031555,48.42731688880046
CGIX,0.2451258964143426,0.24513330660787064,0.2452626092999016,0.24528182393920203,0.24599744197486698,0.2459627681719699,0.24599732678449215,0.24610514611005693
CGNX,44.13389325842697,44.13389325842697,44.18338901098902,44.24875753012049,44.29324648098234,44.30391102064554,44.28932386363637,44.265122320302645
CHAD,36.35,36.35,36.35,36.35,36.35,36.35,36.35,36.35
CHAP,7.96,7.96,7.980833333333333,7.976428571428571,7.979375,7.979375,7.979375,7.951250000000001
CHCO,72.29891076115487,72.29891076115487,72.30016971279375,72.20903726708077,72.219524291498,72.21256435643568,72.23177839851027,72.24190350877195
CHCT,32.01,32.01,32.205,32.205,32.205,32.205,32.205,32.205
CHD,63.552556390977436,63.52702572347267,63.53599730458221,63.53196996245307,63.52046089385474,63.52078963992418,63.50974756335282,63.503496002974515
CHDN,90.50767816091953,90.50706878306877,90.5092947368421,90.50964323189925,90.52705117085861,90.53484896661365,90.53337490829051,90.53337490829051
CHE,294.78147217235187,294.78183856502244,294.65775417298937,294.8532581100141,294.7341370223979,295.0906556141673,295.0906556141673,295.13121243885394
CHEF,33.128581436077056,33.127661807580175,33.127661807580175,33.00601309635174,33.00601309635174,32.993566331198544,32.99368194070081,32.99061606354811
CHEK,3.6092575721249895,3.628130749509877,3.620462674434358,3.619786704346655,3.6234222970784473,3.6496587149573387,3.6485115864527624,3.6396302122347057
CHFC,44.890178571428564,44.88969744290454,44.860604349991696,44.840216606498196,44.82128980465614,44.831441605839416,44.83437400562966,44.836237157016804
CHFS,8.31,8.31,8.31,8.31,8.31,8.31,8.31,8.31
CHGG,34.62645862552595,34.62645862552595,34.61861788617886,34.60569796954315,34.60887419255614,34.60436951754386,34.6019754977029,34.58477183229094
CHGX,18.98,18.98,18.98,18.98,18.98,18.98,18.98,18.98
CHH,78.44444933920704,78.44444933920704,78.44444933920704,78.44444933920704,78.39554607508532,78.4327659574468,78.4327659574468,78.4979005524862
CHI,10.255,10.255,10.255,10.255,10.255,10.255,10.255,10.255
CHK,2.873201260607903,2.873208883258331,2.873458241175719,2.8755136440635334,2.876268982071128,2.876267715296894,2.8754775831289283,2.8757048006032173
CHKP,110.6848427864949,110.68673153131839,110.63496651295564,110.63240644269614,110.61311836468614,110.60553267874906,110.62454813480198,110.64722088474268
CHL,52.48396600566572,52.48396600566572,52.47483695652174,52.441961722488045,52.460888030888036,52.43910499139415,52.44028960817718,52.4358806404658
CHMA,3.51,3.51,3.51,3.51,3.51,3.51,3.51,3.51
CHMG,42.29,42.29,42.29,42.29,42.29,42.29,42.29,42.29
CHMI,18.505,18.505,18.505,18.51851351351351,18.51851351351351,18.51851351351351,18.51851351351351,18.51851351351351
CHN,18.861942714819428,18.861242672919108,18.868982161594964,18.869531405782652,18.869078822412156,18.869078822412156,18.867857762359062,18.867115544472153
CHRA,7.263262411347518,7.263262411347518,7.262323943661972,7.262323943661972,7.262727272727274,7.262827586206898,7.261020408163267,7.261020408163267
CHRS,12.913370654556843,12.911510699216397,12.91099083788976,12.91099083788976,12.90679991387972,12.910822347369768,12.910685580690004,12.909839336158193
CHRW,86.13497578199268,86.1389650108543,86.14722629862567,86.13963599279703,86.13852284784606,86.14040067627457,86.14155323903992,86.13853244346642
CHS,5.769208237986271,5.773181619256018,5.771718309859155,5.771228813559322,5.770080166270784,5.771491726990694,5.7727704031465095,5.772289128397376
CHSCL,27.42,27.42,27.42,27.42,27.42,27.42,27.42,27.42
CHSCO,27.764716981132075,27.764716981132075,27.764716981132075,27.764716981132075,27.764716981132075,27.764716981132075,27.764716981132075,27.764716981132075
CHSCP,28.96,28.96,29.0,29.0,29.0,29.0,29.0,29.0
CHSP,27.99638036809816,27.99638036809816,27.99638036809816,27.99638036809816,27.99638036809816,27.99638036809816,28.01131455399061,27.989201520912548
CHT,35.02,35.02,35.02,35.02,35.02,35.02,35.02,35.02
CHTR,290.09085097925856,290.0883295249966,290.0931312146004,290.12438234451133,290.15093060785375,290.14485304514704,290.15808534959046,290.13787149481124
CHU,11.479,11.47920792079208,11.47920792079208,11.47920792079208,11.482542016806724,11.482542016806724,11.482542016806724,11.482542016806724
CHUY,21.941084337349395,21.941084337349395,21.941084337349395,21.941084337349395,21.941084337349395,21.941084337349395,22.010177777777777,21.94553846153846
CHY,10.9725,10.9725,10.9725,10.9725,10.96,10.96,10.96,10.967
CI,198.61596895036385,198.63700041416448,198.63943232920596,198.66641245366142,198.62792751311864,198.59459059655242,198.58279948396606,198.5810901494594
CIA,7.3049875311720704,7.3049875311720704,7.3049875311720704,7.30392927308448,7.30656814449918,7.30656814449918,7.30656814449918,7.305641748942173
CIB,43.2395598349381,43.2395598349381,43.23923287671232,43.23754999999999,43.23754999999999,43.23754999999999,43.21782222222222,43.21782222222222
CIBR,25.28,25.28,25.28,25.415,25.415,25.415,25.415,25.415
CIEN,37.3339605816199,37.34154090078469,37.33166541529798,37.31328311628264,37.30737478855629,37.313140927540076,37.30820949432403,37.3146980828837
CIFS,1.08,1.08,1.045,1.045,1.045,1.045,1.045,1.045
CIG,3.722853424108931,3.7229736853763344,3.7229736853763344,3.7209970095942184,3.7217689030027734,3.7214499344639944,3.7214499344639944,3.721099555104589
CIGI,61.76857142857142,61.76857142857142,61.76857142857142,61.76857142857142,61.48569536423841,61.48569536423841,61.48569536423841,61.48569536423841
CIM,18.95366488651535,18.94793286219081,18.95666757493188,18.954514211886305,18.954514211886305,18.952081081081083,18.952081081081083,18.950328859060402
CINF,79.92247524752476,79.9141127348643,79.9095981853532,79.90688697318008,79.9129003267974,79.91816371681416,79.87828069482826,79.87836883629191
CIO,11.390192307692306,11.390192307692306,11.421315789473685,11.421315789473685,11.421315789473685,11.421315789473685,11.421315789473685,11.421315789473685
CIR,26.23396907216495,26.23396907216495,26.349959016393445,26.349959016393445,26.39332258064516,26.39332258064516,26.449880095923263,26.463835164835164
CISN,11.995825242718448,11.995825242718448,11.995825242718448,11.995825242718448,11.995825242718448,11.995825242718448,11.995825242718448,11.995825242718448
CIT,46.602448717948725,46.61379170879676,46.625200907323396,46.62375411307209,46.62995961820851,46.59928668324665,46.623774806768324,46.60620084404373
CIVB,18.902475728155338,18.902475728155338,18.91919084821429,18.919283333333333,18.919283333333333,18.919283333333333,18.917355,18.91594459582198
CIVI,17.680797101449276,17.680797101449276,17.680797101449276,17.682563025210083,17.682563025210083,17.682563025210083,17.682563025210083,17.68298611111111
CJ,15.65129409710094,15.650696964558245,15.660653909899048,15.671370957182138,15.669080636877244,15.669980217606327,15.672546673049302,15.672546673049302
CJJD,2.1,2.1,2.1,2.1,2.1,2.099936606910886,2.099936606910886,2.099936606910886
CKH,41.6610119047619,41.646318681318675,41.64324468085106,41.621210762331835,41.61944206008583,41.68049469964664,41.70891640866872,41.70941358024691
CKPT,3.73,3.73,3.73,3.73,3.73,3.73,3.73,3.73
CL,63.934425971877566,63.93362959553846,63.93165066576612,63.92861470270271,63.92988464898348,63.929495232646836,63.93051132986627,63.93152908101139
CLAR,11.0977583081571,11.0977583081571,11.097091397849463,11.097091397849463,11.083446902654867,11.089656779661016,11.090279918864098,11.090279918864098
CLB,67.53121743753321,67.52350152905198,67.52046110852352,67.52035381750466,67.514342046965,67.51517636684302,67.53769523005487,67.52601828761429
CLBK,14.708181818181819,14.708181818181819,14.708181818181819,14.664193548387095,14.682156862745098,14.682156862745098,14.682156862745098,14.682714285714285
CLBS,4.9111,4.9111,4.9111,4.9111,4.9111,4.9111,4.9111,4.9430499999999995
CLCT,13.490747663551401,13.490747663551401,13.490747663551401,13.490747663551401,13.490747663551401,13.490747663551401,13.490747663551401,13.490747663551401
CLD,0.39273527174372413,0.39273527174372413,0.3925792833772245,0.3925792833772245,0.3925792833772245,0.3922192225477001,0.3922192225477001,0.39257206560350694
CLDC,1.2375,1.2375,1.2375,1.2375,1.2375,1.2375,1.2375,1.2375
CLDR,13.036658075601375,13.028350439882697,13.028697499198461,13.028731007751938,13.025385714285715,13.025699295457953,13.023621326244278,13.023621326244278
CLDT,20.134691848906556,20.134691848906556,20.138825448613375,20.13731942215088,20.13220994475138,20.12843205574913,20.124432882414155,20.124432882414155
CLDX,0.38342291455344635,0.38326634253300923,0.3826887980901662,0.3774123862331625,0.37703530762279264,0.3768241552737834,0.37710243210199984,0.37709341711341643
CLF,10.590677017424316,10.552015711033247,10.543047040765654,10.541461845304772,10.531479851698778,10.532324173474668,10.531893013903002,10.543445439626707
CLFD,12.24,12.24,12.24,12.24,12.24,12.24,12.24,12.24
CLGX,36.18915270935961,36.18915270935961,36.18915270935961,36.14568379446641,36.16504761904762,36.16504761904762,36.13341214057508,36.134593392630244
CLH,59.207765251989386,59.20458498023715,59.25785227272728,59.19990816326531,59.19990816326531,59.267293046357615,59.267293046357615,59.45012068248024
CLI,20.255879629629632,20.255879629629632,20.255816618911176,20.250345211581294,20.245300601202405,20.24242366412214,20.24242366412214,20.24242366412214
CLLS,16.623333333333335,16.623333333333335,16.623333333333335,16.623043478260872,16.63595166163142,16.635593220338983,16.628205128205128,16.63961922030825
CLM,11.959868421052631,11.959868421052631,11.976503164556961,11.972882513661201,11.978545673076923,11.97862343572241,11.97862343572241,11.97862343572241
CLNC,16.300522875816995,16.300522875816995,16.300522875816995,16.295472312703584,16.295472312703584,16.295472312703584,16.33835380835381,16.33835380835381
CLNE,1.905,1.905,1.905,1.905,1.905,1.905,1.905,1.905
CLNY,5.8537344246274134,5.854344831716373,5.85391269314627,5.853969856324538,5.854454744725546,5.855260683760684,5.855260683760684,5.856062703583062
CLNY-G,21.83,21.83,21.83,21.83,21.83,21.83,21.83,21.83
CLPS,6.2775,6.319,6.319,6.319,6.319,6.319,6.319,6.319
CLR,46.49026333333334,46.4084046904827,46.41511740684024,46.39467468019409,46.408046724984004,46.48918338583983,46.53072139303483,46.52405656365183
CLRO,2.19,2.19,2.19,2.0777005347593582,2.0777005347593582,2.0770935960591133,2.0770935960591133,2.0770935960591133
CLS,9.825,9.825,9.825,9.825,9.820267175572518,9.820267175572518,9.820267175572518,9.823126888217523
CLSD,1.18,1.18,1.18,1.1773175182481752,1.1773175182481752,1.1773175182481752,1.1773175182481752,1.1773175182481752
CLSN,2.134634146341463,2.134634146341463,2.134634146341463,2.134634146341463,2.134634146341463,2.134634146341463,2.134634146341463,2.134634146341463
CLVS,24.33110581964348,24.330646318811212,24.33522117854849,24.35980555931286,24.360600882391672,24.365872551973485,24.36823815096547,24.364457951706907
CLW,33.7,33.65833333333333,33.45806451612903,33.45806451612903,33.45806451612903,33.45806451612903,33.45806451612903,33.45806451612903
CLX,146.12136241193534,146.13781678933756,146.1699895211994,146.1823420150788,146.17603653846152,146.18233219219954,146.18069217062035,146.1489402253797
CLXT,12.513427419354839,12.515441176470587,12.510025806451612,12.519451371571071,12.519451371571071,12.519451371571071,12.549773499433748,12.489143081761004
CM,84.52013368983958,84.49525380710661,84.49525380710661,84.49525380710661,84.39331649831651,84.39331649831651,84.39331649831651,84.41445244956773
CMA,81.69860644257702,81.68907646339807,81.6929664019548,81.68850057142859,81.70643893655334,81.71982609590452,81.6962719541505,81.68581275993276
CMBS,50.61,50.61,50.61,50.61,50.61,50.61,50.61,50.61
CMC,17.431965098634297,17.431965098634297,17.431017222820238,17.431743754220122,17.431743754220122,17.431743754220122,17.4277677988243,17.4296372191864
CMCM,6.682146464646465,6.667331838565023,6.671911764705882,6.671911764705882,6.671911764705882,6.67648288973384,6.64,6.631459197786999
CMCO,34.7889461626575,34.7889461626575,34.892590866728796,34.928255425709516,34.97153312788906,35.00781461434371,34.99274397972117,34.99430100755668
CMCSA,35.493700509483766,35.48930909252616,35.488169322198154,35.49432926751144,35.491595486006624,35.48944441922746,35.48400492250113,35.483469021458895
CMD,79.9875960170697,79.90851318944846,79.90851318944846,79.92945701357468,79.92780607685434,79.92467088607596,79.92467088607596,79.9455884502924
CME,181.0352427379636,181.01812839835924,181.01989401832225,181.0147466442953,180.97957646972696,180.973143339303,180.96460062973912,180.93919501466277
CMFN,7.69,7.69,7.576315789473685,7.576315789473685,7.576315789473685,7.576315789473685,7.576315789473685,7.576315789473685
CMG,531.8886614664586,531.8890985651902,531.9035314685315,531.9077436029983,531.848027681661,531.913937090986,531.94019289534,531.9443580470164
CMI,146.32531219352734,146.3199009584665,146.34366135239145,146.34984447476126,146.35285443209543,146.3234610890395,146.3496031746032,146.35805582106673
CMLS,12.007142857142858,12.007142857142858,12.007142857142858,12.007142857142858,12.007142857142858,12.007142857142858,12.007142857142858,12.029166666666667
CMO,7.245,7.245,7.245,7.245,7.2446511627906975,7.246349206349206,7.246349206349206,7.246349206349206
CMP,51.89525874125874,51.930174863387975,51.89702025072324,51.89603464870068,51.91382600561273,51.91382600561273,51.91382600561273,51.95644996347699
CMPR,116.02506666666666,116.02758677685948,116.01304969366915,116.02598853868193,116.00320939334637,116.03014120370369,116.07475577845616,116.1412984854082
CMRE,5.006,5.006818181818182,5.006818181818182,5.006818181818182,5.0023333333333335,5.0023333333333335,5.001176652254478,5.001176652254478
CMRX,2.2721875,2.2721875,2.2721875,2.2761764705882355,2.2761764705882355,2.2761764705882355,2.282663734115347,2.2820993836671803
CMS,51.3800664893617,51.3800664893617,51.39219618055555,51.40615438108484,51.34435286935287,51.34435286935287,51.34284153005465,51.34284153005465
CMTA,13.17,13.17625,13.17625,13.17625,13.17625,13.17625,13.17625,13.17625
CMTL,24.73932584269663,24.73932584269663,24.750359712230217,24.750359712230217,24.750359712230217,24.750359712230217,24.750359712230217,24.750359712230217
CNAT,2.245911895783339,2.245911895783339,2.248413730984788,2.2472923755513547,2.2457925479586818,2.1827293414487032,2.1827293414487032,2.1827293414487032
CNBKA,76.46666666666667,76.46666666666667,76.46666666666667,76.46951219512195,76.46951219512195,76.46951219512195,76.46951219512195,76.49929577464789
CNC,130.05615604395607,130.08960256924934,130.07242418739793,130.07958950775,130.09630996910073,130.08025482747712,130.09072043969107,130.12219940591507
CNCE,14.128196721311475,14.102993197278915,14.102993197278915,14.102993197278915,14.055976845151957,14.055976845151957,13.944711274060497,13.945542388331816
CNDT,12.59024154589372,12.59024154589372,12.59024154589372,12.588591144335826,12.588591144335826,12.548815088150882,12.55073471008737,12.553571428571429
CNET,1.5300896860986546,1.5300896860986546,1.5300896860986546,1.5300896860986546,1.5260077519379844,1.5260077519379844,1.5260077519379844,1.5272123977942573
CNFR,4.58,4.58,4.58,4.58,4.58,4.58,4.58,4.58
CNHI,10.128252118644067,10.128252118644067,10.128252118644067,10.124001976284585,10.1692296222664,10.178212098009187,10.178212098009187,10.178212098009187
CNI,83.34920113114174,83.34205872311368,83.34885933644092,83.37864467982668,83.37999338624338,83.38463893581081,83.3765532835234,83.37500468252482
